time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis, U1Speaking,U2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis, U2Speaking
28.480,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.710, 20.513, 1.488,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.080, 4.269, 1.204,-1.353, 0.950, 0.074,351.668, 326.519, 5.334,-1.575, 0.905, 0.112,348.508, 1.389, 359.418,-2.492, 1.198, 1.705,0,-2.410, 1.354, 1.786,0,0
28.522,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.708, 20.513, 1.488,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.126, 4.228, 1.261,-1.355, 0.949, 0.073,352.607, 325.433, 5.175,-1.575, 0.906, 0.112,348.460, 1.325, 359.427,-2.492, 1.198, 1.705,0,-2.410, 1.354, 1.786,0,0
28.561,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.716, 20.514, 1.488,0.834, 0.800, 0.429,50.536, 18.029, 179.359,0.720, 0.798, 0.424,49.703, 2.342, 179.896,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.124, 4.218, 1.280,-1.355, 0.949, 0.073,352.824, 325.201, 5.187,-1.575, 0.906, 0.112,348.462, 1.329, 359.444,-2.492, 1.198, 1.705,0,-2.410, 1.354, 1.786,0,0
28.602,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.124, 4.218, 1.280,-1.355, 0.949, 0.073,352.824, 325.201, 5.187,-1.575, 0.906, 0.112,348.462, 1.329, 359.444,-2.492, 1.198, 1.705,0,-2.410, 1.354, 1.786,0,0
28.642,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.124, 4.218, 1.280,-1.355, 0.949, 0.073,352.824, 325.201, 5.187,-1.575, 0.906, 0.112,348.462, 1.329, 359.444,-2.492, 1.198, 1.705,0,-2.410, 1.354, 1.786,0,0
28.680,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.124, 4.218, 1.280,-1.355, 0.949, 0.073,352.824, 325.201, 5.187,-1.575, 0.906, 0.112,348.462, 1.329, 359.444,-2.492, 1.198, 1.705,0,-2.410, 1.354, 1.786,0,0
28.722,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.124, 4.218, 1.280,-1.355, 0.949, 0.073,352.824, 325.201, 5.187,-1.575, 0.906, 0.112,348.462, 1.329, 359.444,-2.503, 1.194, 1.693,0,-2.410, 1.354, 1.786,0,0
28.762,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.112, 4.194, 1.281,-1.355, 0.948, 0.073,352.963, 324.939, 5.246,-1.575, 0.906, 0.112,348.469, 1.335, 359.468,-2.522, 1.157, 1.675,0,-2.412, 1.315, 1.784,0,0
28.801,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.141, 4.171, 1.264,-1.358, 0.946, 0.072,353.910, 324.051, 5.374,-1.575, 0.906, 0.112,348.476, 1.406, 359.390,-2.534, 1.080, 1.662,0,-2.434, 1.254, 1.762,0,0
28.843,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.298,350.112, 4.202, 1.314,-1.358, 0.946, 0.072,354.253, 324.127, 5.413,-1.575, 0.905, 0.112,348.477, 1.430, 359.389,-2.534, 1.080, 1.662,0,-2.434, 1.254, 1.762,0,0
28.881,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.297,350.149, 4.220, 1.297,-1.358, 0.945, 0.072,354.750, 323.840, 5.428,-1.575, 0.905, 0.112,348.477, 1.424, 359.396,-2.534, 1.080, 1.662,0,-2.434, 1.254, 1.762,0,0
28.922,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.298,350.125, 4.190, 1.279,-1.358, 0.944, 0.072,355.033, 323.821, 5.470,-1.575, 0.905, 0.112,348.456, 1.413, 359.389,-2.547, 0.962, 1.650,0,-2.463, 1.201, 1.733,0,0
28.963,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.298,350.132, 4.159, 1.301,-1.359, 0.943, 0.072,356.001, 323.493, 5.577,-1.575, 0.905, 0.112,348.458, 1.430, 359.363,-2.549, 0.922, 1.647,0,-2.478, 1.172, 1.719,0,0
29.000,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.512, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.298,350.161, 4.127, 1.306,-1.359, 0.941, 0.073,357.095, 323.262, 5.305,-1.575, 0.905, 0.112,348.470, 1.399, 359.395,-2.548, 0.911, 1.649,0,-2.478, 1.172, 1.719,0,0
29.041,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.715, 20.515, 1.492,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.298,350.141, 4.096, 1.322,-1.359, 0.939, 0.073,358.328, 323.270, 5.599,-1.575, 0.905, 0.112,348.457, 1.399, 359.391,-2.548, 0.920, 1.649,0,-2.492, 1.141, 1.704,0,0
29.081,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.708, 20.521, 1.494,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.298,350.108, 4.081, 1.320,-1.360, 0.937, 0.073,359.355, 322.904, 5.568,-1.575, 0.905, 0.112,348.480, 1.406, 359.369,-2.543, 0.912, 1.653,0,-2.505, 1.113, 1.692,0,0
29.122,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.695, 20.528, 1.492,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.896,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.145, 4.179, 1.274,-1.360, 0.936, 0.074,359.655, 323.016, 5.623,-1.575, 0.905, 0.112,348.462, 1.374, 359.371,-2.543, 0.912, 1.653,0,-2.505, 1.113, 1.692,0,0
29.161,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.697, 20.521, 1.499,0.834, 0.800, 0.429,50.536, 18.030, 179.359,0.720, 0.798, 0.424,49.703, 2.342, 179.896,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.137, 4.202, 1.293,-1.361, 0.935, 0.074,0.761, 322.998, 5.753,-1.575, 0.905, 0.112,348.429, 1.449, 359.281,-2.543, 0.912, 1.653,0,-2.505, 1.113, 1.692,0,0
29.201,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.697, 20.529, 1.498,0.834, 0.800, 0.429,50.536, 18.029, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.150, 4.230, 1.270,-1.361, 0.935, 0.074,0.413, 323.017, 5.696,-1.575, 0.905, 0.112,348.424, 1.422, 359.304,-2.543, 0.912, 1.653,0,-2.505, 1.113, 1.692,0,0
29.242,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.697, 20.529, 1.498,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.109, 4.247, 1.239,-1.361, 0.935, 0.074,0.624, 322.988, 5.599,-1.575, 0.905, 0.112,348.422, 1.413, 359.385,-2.543, 0.912, 1.653,0,-2.505, 1.113, 1.692,0,0
29.281,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.697, 20.529, 1.498,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.103, 4.253, 1.235,-1.361, 0.935, 0.074,0.601, 322.982, 5.615,-1.575, 0.905, 0.112,348.426, 1.419, 359.370,-2.543, 0.912, 1.653,0,-2.505, 1.113, 1.692,0,0
29.322,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.692, 20.524, 1.499,0.834, 0.800, 0.429,50.536, 18.030, 179.359,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.103, 4.253, 1.235,-1.361, 0.935, 0.074,0.601, 322.982, 5.615,-1.575, 0.905, 0.112,348.426, 1.419, 359.370,-2.543, 0.912, 1.653,0,-2.505, 1.113, 1.692,0,0
29.360,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.698, 20.523, 1.504,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.103, 4.253, 1.235,-1.361, 0.935, 0.074,0.601, 322.982, 5.615,-1.575, 0.905, 0.112,348.426, 1.419, 359.370,-2.543, 0.912, 1.653,0,-2.505, 1.113, 1.692,0,0
29.402,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.696, 20.527, 1.503,0.834, 0.800, 0.429,50.536, 18.029, 179.359,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.244, -0.298,350.091, 4.271, 1.245,-1.361, 0.935, 0.074,0.643, 323.125, 5.645,-1.575, 0.905, 0.112,348.421, 1.422, 359.319,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.441,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.698, 20.520, 1.494,0.834, 0.800, 0.429,50.536, 18.030, 179.359,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.298,350.058, 4.205, 1.282,-1.360, 0.934, 0.075,0.645, 323.182, 5.808,-1.575, 0.905, 0.112,348.403, 1.381, 359.394,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.480,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.698, 20.520, 1.494,0.834, 0.800, 0.429,50.536, 18.030, 179.359,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.299,350.045, 4.215, 1.292,-1.360, 0.935, 0.075,0.033, 323.228, 5.682,-1.575, 0.905, 0.112,348.390, 1.408, 359.382,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.521,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.698, 20.520, 1.494,0.834, 0.800, 0.429,50.536, 18.030, 179.359,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.299,350.055, 4.222, 1.309,-1.360, 0.937, 0.075,359.012, 323.730, 5.847,-1.575, 0.905, 0.112,348.352, 1.425, 359.287,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.562,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.698, 20.533, 1.505,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.299,350.040, 4.200, 1.321,-1.359, 0.944, 0.075,354.539, 325.039, 4.833,-1.575, 0.906, 0.112,348.331, 1.407, 359.316,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.601,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.688, 20.514, 1.495,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.299,350.027, 4.177, 1.307,-1.358, 0.949, 0.076,351.265, 326.398, 3.401,-1.575, 0.906, 0.112,348.355, 1.417, 359.349,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.640,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.687, 20.511, 1.494,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.299,350.027, 4.177, 1.307,-1.358, 0.949, 0.076,351.265, 326.398, 3.401,-1.575, 0.906, 0.112,348.355, 1.417, 359.349,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.681,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.687, 20.511, 1.494,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.299,350.027, 4.177, 1.307,-1.358, 0.949, 0.076,351.265, 326.398, 3.401,-1.575, 0.906, 0.112,348.355, 1.417, 359.349,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.722,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.689, 20.506, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.896,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.299,350.043, 4.161, 1.297,-1.358, 0.948, 0.075,353.581, 324.818, 4.316,-1.575, 0.906, 0.112,348.354, 1.381, 359.385,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.761,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.688, 20.523, 1.484,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.299,349.979, 4.085, 1.311,-1.359, 0.948, 0.073,352.988, 324.518, 6.047,-1.575, 0.906, 0.112,348.354, 1.374, 359.394,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.800,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.694, 20.524, 1.504,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.244, -0.299,349.951, 4.145, 1.264,-1.359, 0.948, 0.073,353.101, 324.540, 5.874,-1.575, 0.906, 0.112,348.396, 1.406, 359.344,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.842,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.691, 20.524, 1.489,0.834, 0.800, 0.429,50.536, 18.030, 179.359,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.245, -0.300,349.964, 4.234, 1.279,-1.359, 0.948, 0.073,352.905, 324.586, 6.156,-1.575, 0.906, 0.112,348.399, 1.423, 359.376,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.880,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.688, 20.508, 1.495,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.431, 1.245, -0.300,349.906, 4.283, 1.258,-1.359, 0.949, 0.072,351.892, 324.992, 6.521,-1.575, 0.906, 0.112,348.396, 1.428, 359.409,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.922,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.692, 20.524, 1.484,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.896,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.245, -0.300,349.922, 4.292, 1.242,-1.359, 0.949, 0.073,352.189, 324.954, 6.368,-1.575, 0.906, 0.111,348.360, 1.421, 359.422,null,null,null,0,-2.534, 1.015, 1.662,0,0
29.960,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.694, 20.522, 1.494,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.896,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.245, -0.299,350.015, 4.348, 1.205,-1.359, 0.949, 0.072,352.243, 324.759, 6.362,-1.575, 0.906, 0.111,348.300, 1.417, 359.391,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.001,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.689, 20.526, 1.501,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.245, -0.300,349.933, 4.441, 1.202,-1.359, 0.949, 0.073,352.044, 325.044, 6.456,-1.575, 0.906, 0.111,348.388, 1.372, 359.512,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.041,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.689, 20.527, 1.503,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.245, -0.300,349.927, 4.497, 1.174,-1.359, 0.949, 0.073,352.162, 324.899, 6.494,-1.574, 0.906, 0.111,348.367, 1.390, 359.414,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.081,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.689, 20.525, 1.506,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.245, -0.300,349.926, 4.535, 1.169,-1.359, 0.948, 0.073,352.180, 324.845, 6.616,-1.574, 0.906, 0.111,348.339, 1.427, 359.356,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.120,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.694, 20.529, 1.504,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.429, 1.245, -0.300,349.950, 4.578, 1.162,-1.359, 0.948, 0.072,352.175, 324.735, 6.507,-1.574, 0.906, 0.111,348.341, 1.445, 359.358,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.161,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.694, 20.529, 1.504,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.429, 1.245, -0.300,349.947, 4.596, 1.170,-1.359, 0.948, 0.072,351.954, 324.692, 6.633,-1.574, 0.906, 0.111,348.355, 1.473, 359.370,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.202,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.694, 20.529, 1.504,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.429, 1.245, -0.300,349.936, 4.593, 1.180,-1.359, 0.948, 0.072,351.848, 324.675, 6.724,-1.574, 0.906, 0.111,348.362, 1.483, 359.363,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.243,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.694, 20.529, 1.504,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.429, 1.245, -0.300,349.921, 4.578, 1.195,-1.360, 0.948, 0.072,351.816, 324.671, 6.879,-1.574, 0.906, 0.111,348.363, 1.484, 359.356,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.280,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.694, 20.529, 1.504,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.429, 1.245, -0.300,350.004, 4.599, 1.193,-1.360, 0.948, 0.072,351.586, 324.788, 6.891,-1.574, 0.906, 0.110,348.334, 1.490, 359.332,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.321,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.693, 20.521, 1.505,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.429, 1.245, -0.301,349.950, 4.616, 1.153,-1.358, 0.950, 0.072,350.239, 325.798, 7.124,-1.574, 0.906, 0.110,348.297, 1.525, 359.261,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.360,0.000, -0.027, 0.000,0.761, 0.828, 0.149,356.689, 20.524, 1.494,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.429, 1.245, -0.300,349.954, 4.646, 1.135,-1.355, 0.954, 0.072,346.662, 328.018, 6.798,-1.574, 0.906, 0.110,348.310, 1.559, 359.254,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.402,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.693, 20.522, 1.500,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.896,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.429, 1.245, -0.300,349.977, 4.674, 1.163,-1.351, 0.960, 0.072,341.809, 331.189, 5.086,-1.574, 0.906, 0.111,348.347, 1.525, 359.290,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.443,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.688, 20.526, 1.497,0.834, 0.800, 0.429,50.536, 18.029, 179.359,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.429, 1.245, -0.300,349.980, 4.686, 1.154,-1.346, 0.966, 0.071,337.212, 335.285, 4.704,-1.574, 0.906, 0.111,348.368, 1.557, 359.270,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.482,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.696, 20.525, 1.502,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.245, -0.300,349.984, 4.662, 1.162,-1.336, 0.973, 0.072,331.367, 344.507, 2.385,-1.574, 0.906, 0.111,348.346, 1.552, 359.280,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.522,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.689, 20.516, 1.499,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.245, -0.300,350.029, 4.619, 1.222,-1.331, 0.973, 0.072,331.045, 346.301, 0.361,-1.574, 0.906, 0.111,348.313, 1.561, 359.312,null,null,null,0,-2.534, 1.015, 1.662,0,0
30.562,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.689, 20.516, 1.499,0.834, 0.800, 0.429,50.536, 18.030, 179.360,0.720, 0.798, 0.424,49.703, 2.342, 179.895,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.430, 1.245, -0.300,350.014, 4.638, 1.232,-1.325, 0.974, 0.072,329.105, 350.886, 359.657,-1.574, 0.906, 0.111,348.304, 1.582, 359.271,null,null,null,0,-2.534, 1.015, 1.662,0,0
